202021031200	3.9798
202021031210	4.3032
202021031220	4.2702
202021031230	4.0128
202021031240	4.9302
202021031250	5.4450
202021031300	4.9830
202021031310	3.8544
202021031320	7.2072
202021031330	7.5570
202021031340	7.6098
202021031350	7.0686
202021031400	6.6660
202021031410	6.0588
202021031420	5.8674
202021031430	5.7156
202021031440	5.4054
202021031450	4.8576
202021031500	4.5606
202021031510	4.5408
202021031520	4.7718
202021031530	4.7718
202021031540	4.4682
202021031550	4.0854
202021031600	3.8412
202021031610	3.2274
202021031620	3.0228
202021031630	2.9106
202021031640	2.6796
202021031650	2.4354
202021031700	2.2770
202021031710	2.0592
202021031720	1.9338
202021031730	1.9074
202021031740	1.9800
202021031750	1.8744
202021031800	1.7688
202021031810	1.6236
202021031820	1.5972
202021031830	1.6104
202021031840	1.6038
202021031850	1.8876
202021031900	2.1516
202021031910	2.4222
202021031920	2.5410
202021031930	2.4750
202021031940	2.3034
202021031950	2.0790
202021032000	1.8876
202021032010	1.8546
202021032020	1.9074
202021032030	1.8414
202021032040	1.8942
202021032050	1.8942
202021032100	1.7622
202021032110	1.6038
202021032120	1.3728
202021032130	1.0692
202021032140	0.8910
202021032150	1.1022
202021032200	1.2672
202021032210	1.4124
202021032220	1.3794
202021032230	1.4586
202021032240	1.6104
202021032250	1.9008
202021032300	2.1450
202021032310	2.1120
202021032320	1.7952
202021032330	1.7556
202021032340	2.0658
202021032350	2.2770
202022030000	2.1384
202022030010	1.8414
202022030020	1.5444
202022030030	1.4124
202022030040	1.3530
202022030050	1.3266
202022030100	1.3728
202022030110	1.2804
202022030120	1.1154
202022030130	0.9702
202022030140	0.8514
202022030150	0.7986
202022030200	0.7590
202022030210	1.2342
202022030220	1.8546
202022030230	2.4024
202022030240	2.7852
202022030250	3.2934
202022030300	4.3230
202022030310	5.3196
202022030320	5.7684
202022030330	5.3922
202022030340	5.2668
202022030350	6.0522
202022030400	6.3030
202022030410	6.8706
202022030420	7.4910
202022030430	8.2500
202022030440	7.4712
202022030450	7.4844
202022030500	7.2798
202022030510	7.4448
202022030520	7.0224
202022030530	6.9234
202022030540	6.9102
202022030550	6.9894
202022030600	7.1676
202022030610	7.1082
202022030620	6.7584
202022030630	6.6396
202022030640	6.7980
202022030650	6.4482
202022030700	6.1710
202022030710	6.0390
202022030720	6.1446
202022030730	5.9598
202022030740	5.4054
202022030750	5.0424
202022030800	4.8180
202022030810	4.6992
202022030820	4.7322
202022030830	4.8840
202022030840	5.2668
202022030850	5.5704
202022030900	5.7816
202022030910	5.8872
202022030920	5.9598
202022030930	5.7618
202022030940	5.4318
202022030950	5.2734
202022031000	4.8114
202022031010	4.5936
202022031020	4.5474
202022031030	4.5210
202022031040	4.3626
202022031050	4.3428
202022031100	4.6002
202022031110	4.9500
202022031120	4.8510
202022031130	4.1712
202022031140	3.5970
202022031150	3.7554
202022031200	4.1646
202022031210	4.5804
202022031220	4.9764
202022031230	5.2074
202022031240	5.2470
202022031250	5.2470
202022031300	5.3988
202022031310	5.6298
202022031320	5.8212
202022031330	5.9004
202022031340	5.8212
202022031350	5.6958
202022031400	5.7090
202022031410	5.7750
202022031420	5.7486
202022031430	5.6826
202022031440	5.7618
202022031450	5.9598
202022031500	6.0786
202022031510	6.1578
202022031520	6.2238
202022031530	6.2634
202022031540	6.3426
202022031550	6.3822
202022031600	6.3294
202022031610	6.2370
202022031620	6.0522
202022031630	5.8080
202022031640	5.6232
202022031650	5.5374
202022031700	5.5176
202022031710	5.4516
202022031720	5.3724
202022031730	5.3196
202022031740	5.3064
202022031750	5.2866
202022031800	5.3196
202022031810	5.3922
202022031820	5.4384
202022031830	5.4714
202022031840	5.5110
202022031850	5.5374
202022031900	5.5176
202022031910	5.4582
202022031920	5.3724
202022031930	-0.0087
202022031940	5.2140
202022031950	5.2008
202022032000	5.1678
202022032010	5.0952
202022032020	4.9764
202022032030	4.8774
202022032040	4.7784
202022032050	4.7190
202022032100	4.6464
202022032110	4.6266
202022032120	4.5738
202022032130	4.5540
202022032140	4.5144
202022032150	4.5144
202022032200	4.5474
202022032210	4.5936
202022032220	4.6794
202022032230	4.7784
202022032240	4.9038
202022032250	5.0556
202022032300	5.1876
202022032310	5.2866
202022032320	5.3526
202022032330	5.4186
202022032340	5.4582
202022032350	5.4582
202023030000	5.4582
202023030010	5.4714
202023030020	5.4846
202023030030	5.5374
202023030040	5.5836
202023030050	5.6496
202023030100	5.7288
202023030110	5.8146
202023030120	5.9202
202023030130	6.0522
202023030140	6.1776
202023030150	6.2766
202023030200	6.3426
202023030210	6.3690
202023030220	6.3756
202023030230	6.3822
202023030240	6.3756
202023030250	6.3360
202023030300	6.2766
202023030310	6.2172
202023030320	6.1644
202023030330	6.1248
202023030340	6.1116
202023030350	6.1182
202023030400	6.1248
202023030410	6.1314
202023030420	6.1314
202023030430	6.1116
202023030440	6.0984
202023030450	6.0852
202023030500	6.0918
202023030510	6.1050
202023030520	6.0720
202023030530	6.0456
202023030540	6.0258
202023030550	5.9730
202023030600	5.9268
202023030610	5.8938
202023030620	5.8410
202023030630	5.8278
202023030640	5.7750
202023030650	5.7552
202023030700	5.7024
202023030710	5.6562
202023030720	5.6364
202023030730	5.6232
202023030740	-0.0089
202023030750	5.5638
202023030800	5.5176
202023030810	5.4648
202023030820	5.4384
202023030830	5.4120
202023030840	5.4054
202023030850	5.3856
202023030900	5.3592
202023030910	5.3328
202023030920	5.2932
202023030930	5.2272
202023030940	5.1612
202023030950	5.1084
202023031000	5.0688
202023031010	5.0358
202023031020	4.9698
202023031030	4.9104
202023031040	4.8576
202023031050	4.8312
202023031100	4.8180
202023031110	4.8048
202023031120	4.8246
202023031130	4.8642
202023031140	4.9038
202023031150	4.9764
202023031200	5.0094
202023031210	5.0160
202023031220	5.0292
202023031230	5.0424
202023031240	5.0490
202023031250	5.0622
202023031300	5.0556
202023031310	5.0622
202023031320	5.0688
202023031330	5.0688
202023031340	5.0424
202023031350	5.0028
202023031400	4.9632
202023031410	4.8972
202023031420	4.8312
202023031430	4.7850
202023031440	4.7520
202023031450	4.7256
202023031500	4.7058
202023031510	4.6926
202023031520	4.6860
202023031530	4.7058
202023031540	4.7256
202023031550	4.7784
202023031600	4.8246
202023031610	4.8642
202023031620	4.8906
202023031630	4.9104
202023031640	4.9170
202023031650	4.9236
202023031700	4.9302
202023031710	4.9302
202023031720	4.9236
202023031730	4.8972
202023031740	4.8642
202023031750	4.8114
202023031800	4.7520
202023031810	4.6662
202023031820	4.5606
202023031830	4.4286
202023031840	4.2834
202023031850	4.1184
202023031900	3.9864
202023031910	3.8676
202023031920	3.7884
202023031930	3.7422
202023031940	3.7224
202023031950	3.7092
202023032000	3.6894
202023032010	3.6696
202023032020	3.6234
202023032030	3.5574
202023032040	3.4716
202023032050	3.3594
202023032100	3.2208
202023032110	3.0624
202023032120	2.8974
202023032130	2.7456
202023032140	2.6004
202023032150	2.4816
202023032200	2.3694
202023032210	2.2704
202023032220	2.2044
202023032230	2.1714
202023032240	2.1714
202023032250	2.1978
202023032300	2.2308
202023032310	2.2506
202023032320	2.2638
202023032330	2.2440
202023032340	2.2308
202023032350	2.2440
202024030000	2.2968
202024030010	2.3958
202024030020	2.5476
202024030030	2.7522
202024030040	2.9700
202024030050	3.1812
202024030100	3.3924
202024030110	3.5838
202024030120	3.7488
202024030130	3.9204
202024030140	4.0920
202024030150	4.2636
202024030200	4.4286
202024030210	4.5804
202024030220	4.7124
202024030230	4.8246
202024030240	4.9104
202024030250	4.9764
202024030300	5.0820
202024030310	5.2602
202024030320	5.4054
202024030330	5.4780
202024030340	5.4846
202024030350	5.4846
