202021031200	12.8964
202021031210	13.2726
202021031220	12.9492
202021031230	12.2628
202021031240	11.7150
202021031250	11.6358
202021031300	11.8602
202021031310	11.7678
202021031320	11.3586
202021031330	10.9758
202021031340	11.0616
202021031350	11.0616
202021031400	11.0814
202021031410	11.0682
202021031420	11.3388
202021031430	11.7480
202021031440	12.1044
202021031450	12.1902
202021031500	12.2034
202021031510	12.1770
202021031520	11.7876
202021031530	11.4774
202021031540	11.0814
202021031550	10.8702
202021031600	10.6656
202021031610	10.5864
202021031620	10.5534
202021031630	10.5798
202021031640	10.5930
202021031650	10.9296
202021031700	10.7118
202021031710	10.5138
202021031720	10.1970
202021031730	10.1244
202021031740	10.2894
202021031750	10.4082
202021031800	10.3884
202021031810	10.4214
202021031820	10.1376
202021031830	9.5898
202021031840	9.8274
202021031850	10.0584
202021031900	9.9198
202021031910	9.6492
202021031920	9.4314
202021031930	9.3192
202021031940	9.0750
202021031950	8.5998
202021032000	8.3424
202021032010	8.5668
202021032020	8.4348
202021032030	7.6428
202021032040	7.2138
202021032050	7.4778
202021032100	8.0124
202021032110	8.5008
202021032120	8.2698
202021032130	7.8936
202021032140	7.9530
202021032150	7.5834
202021032200	5.0160
202021032210	3.3264
202021032220	2.5674
202021032230	2.1648
202021032240	1.9932
202021032250	2.1186
202021032300	2.0130
202021032310	2.0988
202021032320	2.7522
202021032330	3.5706
202021032340	4.0590
202021032350	4.4154
202022030000	4.6992
202022030010	4.7652
202022030020	4.7982
202022030030	4.8444
202022030040	4.6530
202022030050	4.3098
202022030100	4.1184
202022030110	-0.0214
202022030120	4.5210
202022030130	4.8246
202022030140	5.1546
202022030150	5.2338
202022030200	4.9632
202022030210	4.6332
202022030220	4.3098
202022030230	3.9864
202022030240	3.6828
202022030250	3.3132
202022030300	3.0756
202022030310	3.0360
202022030320	3.2010
202022030330	3.5112
202022030340	3.6960
202022030350	3.7290
202022030400	3.7158
202022030410	3.6828
202022030420	3.6234
202022030430	3.5178
202022030440	3.3000
202022030450	2.9238
202022030500	2.5146
202022030510	1.9272
202022030520	1.3926
202022030530	1.1748
202022030540	1.0362
202022030550	0.9240
202022030600	0.8118
202022030610	0.7986
202022030620	0.8580
202022030630	1.1022
202022030640	1.4388
202022030650	1.9602
202022030700	2.5608
202022030710	3.2142
202022030720	3.9336
202022030730	4.6332
202022030740	5.1348
202022030750	5.4384
202022030800	5.6892
202022030810	6.0060
202022030820	6.3360
202022030830	6.6792
202022030840	7.0224
202022030850	7.3194
202022030900	7.5702
202022030910	7.8342
202022030920	8.1312
202022030930	8.5074
202022030940	8.7846
202022030950	8.8110
202022031000	8.6328
202022031010	8.4414
202022031020	8.3160
202022031030	8.1642
202022031040	8.0322
202022031050	7.9134
202022031100	7.8144
202022031110	7.7814
202022031120	7.7748
202022031130	7.7616
202022031140	7.7418
202022031150	7.7616
202022031200	7.8672
202022031210	8.1180
202022031220	8.3886
202022031230	8.6724
202022031240	8.9760
202022031250	9.2994
202022031300	9.5568
202022031310	9.6756
202022031320	9.7614
202022031330	9.9132
202022031340	10.0980
202022031350	10.3224
202022031400	10.5468
202022031410	10.7250
202022031420	10.8504
202022031430	10.9692
202022031440	11.1342
202022031450	11.2662
202022031500	11.3322
202022031510	11.3388
202022031520	11.3124
202022031530	11.2398
202022031540	11.1342
202022031550	11.0418
202022031600	10.9758
202022031610	10.8702
202022031620	10.7184
202022031630	10.5732
202022031640	10.4676
202022031650	10.4346
202022031700	10.4478
202022031710	10.4412
202022031720	10.4082
202022031730	10.3818
202022031740	10.3752
202022031750	10.4016
202022031800	10.4412
202022031810	10.4742
202022031820	10.5072
202022031830	10.5138
202022031840	10.4940
202022031850	10.4280
202022031900	10.3554
202022031910	10.2894
202022031920	10.2300
202022031930	10.1772
202022031940	10.1310
202022031950	10.0848
202022032000	9.9990
202022032010	9.8802
202022032020	9.7548
202022032030	9.6228
202022032040	9.4710
202022032050	9.3060
202022032100	9.1476
202022032110	8.9958
202022032120	8.8572
202022032130	8.7384
202022032140	8.6658
202022032150	8.6262
202022032200	8.6130
202022032210	8.5932
202022032220	8.5536
202022032230	8.5272
202022032240	-0.0131
202022032250	8.5074
202022032300	8.5074
202022032310	8.5404
202022032320	8.5734
202022032330	8.5800
202022032340	8.5602
202022032350	8.5470
202023030000	8.5404
202023030010	8.5404
202023030020	8.5536
202023030030	8.5602
202023030040	8.5998
202023030050	8.6724
202023030100	8.7516
202023030110	8.8242
202023030120	8.9100
202023030130	8.9760
202023030140	9.0222
202023030150	9.0816
202023030200	9.1542
202023030210	9.2466
202023030220	9.3654
202023030230	9.5370
202023030240	9.7284
202023030250	9.9198
202023030300	10.0848
202023030310	10.2234
202023030320	10.3488
202023030330	10.4940
202023030340	10.6260
202023030350	10.7514
202023030400	10.8372
202023030410	10.8966
202023030420	10.9032
202023030430	10.8636
202023030440	10.8372
202023030450	10.7844
202023030500	10.7052
202023030510	10.6260
202023030520	10.5072
202023030530	10.3884
202023030540	10.2894
202023030550	10.1838
202023030600	10.0848
202023030610	9.9858
202023030620	9.9000
202023030630	9.8472
202023030640	9.7878
202023030650	9.7680
202023030700	9.7812
202023030710	9.7812
202023030720	9.7482
202023030730	9.6558
202023030740	9.6690
202023030750	9.6888
202023030800	9.6558
202023030810	9.5898
202023030820	9.5436
202023030830	9.4908
202023030840	9.4644
202023030850	9.4380
202023030900	9.4776
202023030910	9.5634
202023030920	9.6690
202023030930	9.7878
202023030940	9.8670
202023030950	9.8670
202023031000	9.8406
202023031010	9.8868
202023031020	9.9198
202023031030	9.9462
202023031040	9.9264
202023031050	9.8670
202023031100	9.7614
202023031110	9.6954
202023031120	9.6690
202023031130	9.6162
202023031140	9.5964
202023031150	9.7152
202023031200	9.7812
202023031210	9.9462
202023031220	10.0980
202023031230	10.2498
202023031240	10.3752
202023031250	10.4544
202023031300	10.5138
202023031310	10.5402
202023031320	10.5600
202023031330	10.5600
202023031340	10.5468
202023031350	10.5336
202023031400	10.4940
202023031410	10.4412
202023031420	10.4346
202023031430	10.4742
202023031440	10.5204
202023031450	10.5534
202023031500	10.5270
202023031510	10.5468
202023031520	10.5864
202023031530	10.6986
202023031540	10.8108
202023031550	10.9362
202023031600	11.0682
202023031610	11.2596
202023031620	11.4312
202023031630	11.5302
202023031640	11.5962
202023031650	11.6358
202023031700	11.6358
202023031710	11.6160
202023031720	11.6358
202023031730	11.7282
202023031740	11.7348
202023031750	11.7018
202023031800	11.6292
202023031810	11.5434
202023031820	11.4444
202023031830	11.2860
202023031840	11.1804
202023031850	11.0946
202023031900	11.0088
202023031910	10.9296
202023031920	10.7514
202023031930	10.5864
202023031940	10.4148
202023031950	10.3620
202023032000	10.3620
202023032010	10.2630
202023032020	10.2828
202023032030	10.2432
202023032040	10.0320
202023032050	10.2168
202023032100	10.2894
202023032110	10.2234
202023032120	9.9000
202023032130	9.6822
202023032140	9.5304
202023032150	9.4248
202023032200	9.3192
202023032210	9.2664
202023032220	9.2928
202023032230	9.2466
202023032240	9.1608
202023032250	9.0420
202023032300	8.8968
202023032310	8.6922
202023032320	8.4810
202023032330	8.2962
202023032340	8.1576
202023032350	8.0454
202024030000	7.9662
202024030010	7.9002
202024030020	7.8474
202024030030	7.7682
202024030040	7.6758
202024030050	7.6296
202024030100	7.6032
202024030110	7.5768
202024030120	7.5504
202024030130	7.5174
202024030140	7.4118
202024030150	7.2666
202024030200	7.1016
202024030210	6.9696
202024030220	6.8772
202024030230	6.7452
202024030240	6.6330
202024030250	6.5538
202024030300	6.5142
202024030310	6.4680
202024030320	6.4086
202024030330	6.3294
202024030340	6.2700
202024030350	6.1842
202024030400	6.0720
202024030410	5.9466
202024030420	5.8278
202024030430	5.6628
202024030440	5.5572
202024030450	5.4252
202024030500	5.3130
202024030510	5.2008
202024030520	5.1216
202024030530	5.0886
202024030540	5.0754
202024030550	5.0556
202024030600	4.9896
202024030610	4.9104
202024030620	4.8708
202024030630	4.7916
202024030640	4.7322
202024030650	4.6530
202024030700	4.5408
202024030710	4.5012
202024030720	4.4484
202024030730	4.3758
202024030740	4.3296
202024030750	4.2438
202024030800	4.0986
202024030810	3.9666
202024030820	3.8742
202024030830	3.6960
202024030840	3.7158
202024030850	3.6630
202024030900	3.7686
202024030910	3.7686
202024030920	3.8742
202024030930	3.9402
202024030940	3.9930
202024030950	-0.0105
202024031000	3.9138
202024031010	4.4682
202024031020	5.0622
202024031030	5.6628
202024031040	6.1710
202024031050	6.7056
202024031100	6.7650
202024031110	6.8508
202024031120	6.9762
202024031130	6.3162
202024031140	6.3360
202024031150	6.5406
202024031200	6.4218
202024031210	6.7650
202024031220	6.1116
202024031230	6.5208
202024031240	6.5736
202024031250	6.5736
202024031300	6.6396
202024031310	6.3756
202024031320	6.2700
202024031330	6.2304
202024031340	6.5538
202024031350	6.6330
202024031400	6.7848
202024031410	6.6594
202024031420	6.8244
202024031430	6.9762
202024031440	6.8376
202024031450	6.4944
202024031500	6.6528
202024031510	6.8244
202024031520	6.5802
202024031530	6.4218
202024031540	6.4218
202024031550	6.3690
202024031600	6.5406
202024031610	6.4812
202024031620	6.3690
202024031630	6.0126
202024031640	5.7156
202024031650	5.3196
202024031700	4.9434
202024031710	4.7850
202024031720	4.7718
202024031730	4.9302
